,Unnamed: 0,Number of views last 7 days,currency,Price_Euros,Boat Type,Manufacturer,Type,Condition,Year Built,Length,Width,Material,Country,price_percentile
2682,2682,163,EUR,35000.0,Sport Boat,Sea Ray ,"Used boat,Unleaded",Used,2005.0,7.32,2.55,GRP,Italy ,11-20
2683,2683,163,EUR,4500000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2011.0,29.8,6.9,GRP,Croatia (Hrvatska) ,91-100
2684,2684,163,EUR,39000.0,Sport Boat,Rinker ,"Used boat,Gas",Used,2008.0,9.14,2.77,GRP,Italy ,21-30
2685,2685,163,CHF,25641.0,Bowrider,AMT ,"Used boat,Unleaded",Used,2017.0,4.72,2.05,GRP,Switzerland ,11-20
2686,2686,163,EUR,74900.0,Fishing Boat,Beneteau,"Used boat,Unleaded",Used,2015.0,8.91,2.93,GRP,Spain ,41-50
2687,2687,163,EUR,139500.0,House Boat,Teltow Werft ,"Used boat,Diesel",Used,1957.0,27.8,6.71,Steel,Germany ,61-70
2688,2688,163,EUR,69750.0,Cabin Boat,Invictus ,"new boat from stock,Unleaded",new,2020.0,7.75,2.5,GRP,Switzerland ,41-50
2689,2689,163,CHF,131138.37,Fishing Boat,EdgeWater ,"new boat on order,Unleaded",new,2020.0,7.5,2.6,GRP,Switzerland ,51-60
2690,2690,163,CHF,20790.0,Pontoon Boat,Calcagno ,"Used boat,Diesel",Used,2014.0,5.95,2.27,GRP,Switzerland ,0-10
2691,2691,163,DKK,21060.0,Cabin Boat,Crescent ,new boat from stock,new,2020.0,5.0,2.0,,Denmark ,0-10
2692,2692,163,EUR,120000.0,"Classic,Motor Yacht",Canados ,Used boat,Used,1986.0,23.0,5.38,Wood,Italy ,51-60
2693,2693,163,CHF,24750.0,Sport Boat,Larson ,Used boat,Used,,6.37,2.6,,Switzerland ,11-20
2694,2694,163,EUR,37990.0,Cabin Boat,,Diesel,Diesel,1995.0,8.2,2.75,GRP,Germany ,21-30
2695,2695,163,CHF,17820.0,Sport Boat,,new boat from stock,new,,5.0,2.1,Aluminium,Switzerland ,0-10
2696,2696,163,EUR,36500.0,Sport Boat,Bayliner ,"Used boat,Unleaded",Used,2002.0,8.0,2.0,GRP,Croatia (Hrvatska) ,21-30
2697,2697,163,EUR,45000.0,Motor Yacht,Riva ,"Used boat,Unleaded",Used,1978.0,9.58,2.72,GRP,Spain ,21-30
2698,2698,163,EUR,155000.0,Motor Yacht,Princess ,"Used boat,Diesel",Used,1999.0,15.0,4.0,GRP,Croatia (Hrvatska) ,61-70
2699,2699,163,CHF,98010.0,Pilothouse,Bella ,"new boat from stock,Unleaded",new,2019.0,6.65,2.6,GRP,Switzerland ,51-60
2700,2700,162,EUR,35000.0,Bowrider,Sea Ray ,"Used boat,Unleaded",Used,2004.0,7.92,2.44,GRP,Spain ,11-20
2701,2701,162,DKK,48750.0,Motor Yacht,,Used boat,Used,1970.0,10.4,3.05,,Denmark ,21-30
2702,2702,162,EUR,292000.0,Motor Yacht,Rapsody ,"Used boat,Diesel",Used,2002.0,15.5,4.1,GRP,Ostsee ,71-80
2703,2703,162,EUR,58000.0,Flybridge,Sagemar ,Used boat,Used,2004.0,13.3,4.0,GRP,Italy ,31-40
2704,2704,162,EUR,17490.0,Cabin Boat,Winga ,"Used boat,Diesel",Used,1977.0,7.5,2.75,GRP,Germany ,0-10
2705,2705,162,EUR,66990.0,Sport Boat,Saver ,"new boat from stock,Unleaded",new,2020.0,7.1,2.53,GRP,Germany ,31-40
2706,2706,162,EUR,249000.0,Motor Yacht,Linssen ,"Used boat,Diesel",Used,1998.0,14.1,4.45,Steel,Germany ,71-80
2707,2707,162,EUR,340500.0,Sport Boat,Invictus ,new boat on order,new,2020.0,11.4,3.5,GRP,Switzerland ,81-90
2708,2708,162,EUR,269000.0,Hardtop,Fairline ,"Used boat,Diesel",Used,2009.0,13.12,4.04,GRP,Italy ,71-80
2709,2709,162,CHF,10345.5,Sport Boat,Marine ,new boat from stock,new,,4.45,1.67,Aluminium,Switzerland ,0-10
2710,2710,162,EUR,52000.0,Flybridge,ACM Dufour ,"Used boat,Diesel",Used,1988.0,13.8,4.1,PVC,France ,31-40
2711,2711,162,EUR,8000.0,Center console boat,B2 Marine ,"Used boat,Unleaded",Used,2000.0,4.82,1.95,PVC,France ,0-10
2712,2712,162,EUR,160180.0,Cabin Boat,Invictus ,"new boat from stock,Unleaded",new,2019.0,8.9,2.84,,Germany ,61-70
2713,2713,162,EUR,12500.0,"Classic,Launch",,Used boat,Used,1950.0,6.0,2.2,Wood,Netherlands ,0-10
2714,2714,162,EUR,59000.0,Motor Yacht,Bayliner ,"Used boat,Unleaded",Used,2012.0,7.65,2.59,GRP,Croatia (Hrvatska),31-40
2715,2715,162,EUR,46260.0,Pilothouse,AluForce ,new boat from stock,new,2020.0,7.1,2.45,Aluminium,Germany ,21-30
2716,2716,162,EUR,85000.0,Motor Yacht,Pedro ,"Used boat,Diesel",Used,,8.5,2.8,Steel,Germany ,41-50
2717,2717,162,EUR,75000.0,Trawler,Gillissen ,"Used boat,Diesel",Used,1978.0,13.65,4.05,Steel,Netherlands ,41-50
2718,2718,162,EUR,30000.0,Motor Yacht,Chaparral ,Used boat,Used,2004.0,7.8,2.59,GRP,Italy ,11-20
2719,2719,162,EUR,75490.0,Cabin Boat,Finnmaster ,"new boat from stock,Unleaded",new,2019.0,7.2,2.29,,Germany ,41-50
2720,2720,162,CHF,255516.03,Motor Yacht,Windy ,"new boat from stock,Unleaded",new,,8.85,2.62,GRP,Switzerland ,71-80
2721,2721,162,EUR,69900.0,House Boat,Suncamper ,Used boat,Used,2018.0,9.5,2.98,GRP,Germany ,41-50
2722,2722,162,EUR,45000.0,Motor Yacht,Regal ,"Used boat,Diesel",Used,1990.0,11.0,4.0,GRP,Croatia (Hrvatska) ,21-30
2723,2723,162,EUR,85000.0,Motor Yacht,Sagemar ,Used boat,Used,2004.0,11.9,3.9,GRP,Italy ,41-50
2724,2724,162,EUR,9500.0,Motor Yacht,Cox Marine ,"Used boat,Diesel",Used,1985.0,6.8,2.5,GRP,Germany ,0-10
2725,2725,162,EUR,129000.0,Hardtop,Seaway ,Used boat,Used,2012.0,9.99,3.49,GRP,Germany ,51-60
2726,2726,162,EUR,159500.0,Sport Boat,Bavaria ,"Used boat,Diesel",Used,2010.0,12.92,4.28,GRP,Spain ,61-70
2727,2727,162,EUR,22000.0,Runabout,,new boat from stock,new,,6.59,2.44,Aluminium,Germany ,11-20
2728,2728,162,EUR,30000.0,Motor Yacht,Wellcraft ,"Used boat,Diesel",Used,1991.0,10.2,3.5,GRP,Italy ,11-20
2729,2729,162,EUR,74900.0,Sport Boat,Quicksilver (Brunswick Marine) ,"Display Model,Unleaded",Display,2019.0,6.99,2.55,GRP,Germany ,41-50
2730,2730,162,EUR,67300.0,Pilothouse,AluForce ,new boat from stock,new,2020.0,8.7,2.55,Aluminium,Germany ,31-40
2731,2731,161,EUR,280000.0,Hardtop,Galeon ,"Used boat,Diesel",Used,2013.0,11.79,4.16,,Italy ,71-80
2732,2732,161,EUR,141500.0,Hardtop,Bavaria ,"new boat from stock,Unleaded",new,2018.0,10.06,3.31,,Italy ,61-70
2733,2733,161,EUR,364570.0,Hardtop,Sealine ,"new boat from stock,Diesel",new,2021.0,11.04,3.5,GRP,Switzerland ,81-90
2734,2734,161,CHF,26631.0,Sport Boat,Numo ,"Used boat,Unleaded",Used,2014.0,5.84,2.53,GRP,Switzerland ,11-20
2735,2735,161,EUR,198000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2005.0,14.76,4.2,GRP,Spain ,61-70
2736,2736,161,DKK,1092637.0,Flybridge,Bavaria ,new boat from stock,new,2020.0,16.71,4.75,,Denmark ,91-100
2737,2737,161,EUR,32500.0,Motor Yacht,,Used boat,Used,1909.0,11.5,3.6,Steel,Netherlands ,11-20
2738,2738,161,EUR,119000.0,Cabin Boat,Aquador ,"new boat from stock,Unleaded",new,2019.0,7.48,2.56,GRP,Germany ,51-60
2739,2739,161,EUR,54000.0,Motor Yacht,Larson ,"Used boat,Unleaded",Used,2007.0,8.6,2.9,GRP,Netherlands ,31-40
2740,2740,161,EUR,24900.0,Pilothouse,Beneteau,"Used boat,Diesel",Used,2007.0,7.07,2.78,PVC,France ,11-20
2741,2741,161,EUR,299000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2008.0,14.97,4.0,GRP,Spain ,71-80
2742,2742,161,EUR,13950.0,Trawler,,Used boat,Used,1996.0,5.9,2.1,Steel,Netherlands ,0-10
2743,2743,161,EUR,67900.0,Cabin Boat,Jeanneau ,"new boat from stock,Unleaded",new,2020.0,6.71,2.54,GRP,Germany ,31-40
2744,2744,161,EUR,29000.0,Deck Boat,Quicksilver (Brunswick Marine) ,"new boat from stock,Unleaded",new,2018.0,6.75,2.54,GRP,Italy ,11-20
2745,2745,161,EUR,220000.0,Motor Yacht,Baia ,Used boat,Used,2004.0,17.0,4.75,,Italy ,71-80
2746,2746,161,EUR,9900.0,Pilothouse,Quicksilver ,"Used boat,Unleaded",Used,1998.0,6.1,2.42,PVC,France ,0-10
2747,2747,161,EUR,72500.0,Trawler,Linssen ,Used boat,Used,1989.0,11.0,3.45,Steel,Netherlands ,41-50
2748,2748,161,EUR,110000.0,Flybridge,Prestige Yachts ,"Used boat,Diesel",Used,2007.0,11.1,3.84,GRP,Portugal ,51-60
2749,2749,161,EUR,30000.0,Motor Yacht,,"Used boat,Diesel",Used,1995.0,9.7,3.6,PVC,Netherlands ,11-20
2750,2750,161,EUR,243600.0,Flybridge,Bavaria ,new boat from stock,new,2018.0,12.0,4.2,,Italy ,71-80
2751,2751,161,EUR,219000.0,Motor Yacht,Linssen ,"Used boat,Diesel",Used,2001.0,13.2,4.35,Steel,Germany ,71-80
2752,2752,161,EUR,125000.0,Motor Yacht,,"Used boat,Diesel",Used,1967.0,27.0,5.0,Steel,Germany ,51-60
2753,2753,161,EUR,95000.0,Motor Yacht,Raffaelli ,"Used boat,Diesel",Used,2001.0,12.26,3.64,GRP,Italy ,51-60
2754,2754,161,EUR,38900.0,Cabin Boat,Biam ,"Used boat,Diesel",Used,1995.0,8.35,2.85,GRP,Netherlands ,21-30
2755,2755,161,EUR,689000.0,Flybridge,Sealine ,"new boat on order,Diesel",new,2020.0,13.9,4.48,GRP,Croatia (Hrvatska) ,91-100
2756,2756,161,EUR,125000.0,Motor Yacht,,"Used boat,Diesel",Used,1993.0,11.43,3.77,,Germany ,51-60
2757,2757,161,CHF,55707.3,Bowrider,Quicksilver (Brunswick Marine) ,"new boat from stock,Unleaded",new,2020.0,7.23,2.55,GRP,Switzerland ,31-40
2758,2758,161,Â£,1216840.0,Hardtop,Sunseeker ,"Used boat,Diesel",Used,2016.0,18.24,4.7,GRP,Switzerland ,91-100
2759,2759,161,EUR,198500.0,Sport Boat,Invictus ,"new boat on order,Diesel",new,2020.0,9.95,3.03,GRP,Switzerland ,61-70
2760,2760,161,EUR,239000.0,Hardtop,Bavaria ,Used boat,Used,2019.0,11.95,4.21,,Italy ,71-80
2761,2761,161,EUR,43000.0,Motor Yacht,Airon Marine ,Used boat,Used,2002.0,9.68,3.02,PVC,France,21-30
2762,2762,160,Â£,139142.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,1995.0,17.71,5.55,GRP,United Kingdom ,61-70
2763,2763,160,EUR,12500.0,"Classic,Launch",,Used boat,Used,1965.0,6.12,2.22,Wood,Netherlands ,0-10
2764,2764,160,EUR,149600.0,Sport Boat,Sea Ray ,"new boat from stock,Unleaded",new,2020.0,8.07,2.59,GRP,Austria ,61-70
2765,2765,160,EUR,380000.0,Motor Yacht,Riva ,"Used boat,Diesel",Used,2007.0,10.07,2.8,GRP,Germany ,81-90
2766,2766,160,EUR,59900.0,Trawler,Wicabo ,"Used boat,Diesel",Used,1992.0,11.4,3.45,Steel,Germany ,31-40
2767,2767,160,EUR,189000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2000.0,15.43,4.4,,Spain ,61-70
2768,2768,160,EUR,163955.0,House Boat,,Used boat,Used,2019.0,12.2,4.35,Steel,Netherlands ,61-70
2769,2769,160,EUR,47000.0,Flybridge,Ocqueteau ,"Used boat,Diesel",Used,2002.0,9.02,3.4,PVC,France,21-30
2770,2770,160,EUR,59000.0,Motor Yacht,Sunseeker ,"Used boat,Unleaded",Used,1994.0,9.6,2.95,GRP,Spain ,31-40
2771,2771,160,CHF,186100.2,Sport Boat,Aquador ,"new boat from stock,Diesel",new,2020.0,8.25,3.05,GRP,Switzerland ,61-70
2772,2772,160,EUR,27000.0,Working Boat,,Used boat,Used,1984.0,9.75,3.2,GRP,Netherlands ,11-20
2773,2773,160,CHF,35422.2,Motor Yacht,Quicksilver (Brunswick Marine) ,"new boat from stock,Unleaded",new,2020.0,5.55,2.29,GRP,Switzerland ,21-30
2774,2774,160,EUR,1250000.0,Hardtop,Pershing ,"Used boat,Diesel",Used,2017.0,16.51,4.38,GRP,Italy ,91-100
2775,2775,160,EUR,295000.0,Motor Yacht,Princess ,Used boat,Used,2008.0,14.7,4.01,GRP,Netherlands,71-80
2776,2776,160,EUR,23500.0,Center console boat,,Used boat,Used,2009.0,7.05,2.55,,Italy ,11-20
2777,2777,160,EUR,69000.0,Motor Yacht,Piantoni (IT) ,"Used boat,Diesel",Used,1988.0,13.5,4.6,GRP,Italy ,41-50
2778,2778,160,EUR,25000.0,Cabin Boat,Scand ,Used boat,Used,1983.0,7.62,2.8,GRP,Netherlands ,11-20
2779,2779,160,EUR,135000.0,Motor Yacht,Fairline ,"Used boat,Diesel",Used,2001.0,12.26,3.66,,Italy ,51-60
2780,2780,160,EUR,9300000.0,Motor Yacht,Bandido Yachts ,new boat from stock,new,2020.0,30.4,8.25,,Germany,91-100
2781,2781,160,CHF,4158.0,Fishing Boat,Bucher ,"Used boat,Unleaded",Used,1998.0,5.7,1.55,GRP,Switzerland ,0-10
2782,2782,160,EUR,99000.0,Motor Yacht,,"Used boat,Diesel",Used,1983.0,15.09,4.25,Aluminium,Germany ,51-60
2783,2783,160,EUR,12899.0,Motor Yacht,Quicksilver ,Used boat,Used,2018.0,4.44,2.12,,Germany,0-10
2784,2784,160,EUR,250000.0,Passenger boat,,"Used boat,Diesel",Used,1967.0,34.3,6.1,Steel,Germany,71-80
2785,2785,160,EUR,35000.0,Sport Boat,Crownline ,Used boat,Used,2009.0,6.83,2.59,GRP,Italy ,11-20
2786,2786,160,EUR,24999.0,Sport Boat,BlueCraft ,"new boat from stock,Unleaded",new,2020.0,6.5,2.4,GRP,Germany ,11-20
2787,2787,160,EUR,69900.0,Motor Yacht,Sealine ,"Used boat,Diesel",Used,1999.0,10.5,3.34,GRP,Croatia (Hrvatska) ,41-50
2788,2788,160,EUR,148000.0,House Boat,,"Used boat,Diesel",Used,1885.0,28.0,5.6,Steel,Netherlands ,61-70
2789,2789,160,EUR,25000.0,Cabin Boat,Viking (GB) ,"Used boat,Unleaded",Used,2006.0,7.42,2.45,GRP,France ,11-20
2790,2790,160,EUR,268000.0,Motor Yacht,Bavaria ,"Used boat,Diesel",Used,2014.0,13.22,4.41,,Italy ,71-80
2791,2791,160,EUR,449000.0,Hardtop,Sessa ,"new boat from stock,Diesel",new,2020.0,13.5,3.99,GRP,Italy ,81-90
2792,2792,160,EUR,49950.0,Sport Boat,NUVA Yachts ,Display Model,Display,2019.0,5.99,2.49,GRP,Germany ,31-40
2793,2793,160,EUR,199900.0,Motor Yacht,Chris Craft ,"Used boat,Unleaded",Used,2016.0,10.36,3.05,GRP,Spain ,71-80
2794,2794,160,EUR,249900.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,1995.0,18.0,4.68,GRP,Spain ,71-80
2795,2795,159,EUR,99000.0,Motor Yacht,Hatteras ,"Used boat,Diesel",Used,1976.0,19.5,4.72,GRP,Italy ,51-60
2796,2796,159,EUR,44990.0,Cabin Boat,,Diesel,Diesel,1994.0,8.03,2.74,GRP,Germany ,21-30
2797,2797,159,EUR,140000.0,Sport Boat,Cranchi ,"Used boat,Unleaded",Used,2018.0,9.45,2.74,GRP,Italy ,61-70
2798,2798,159,CHF,129600.9,Cabin Boat,Quicksilver (Brunswick Marine) ,"new boat from stock,Unleaded",new,2020.0,8.06,3.0,GRP,Switzerland ,51-60
2799,2799,159,EUR,26000.0,Sport Boat,Sea Ray ,"Used boat,Unleaded",Used,1999.0,8.53,2.59,,France ,11-20
2800,2800,159,CHF,10791.0,Runabout,Safter Marine ,new boat on order,new,2020.0,4.5,1.65,GRP,Switzerland ,0-10
2801,2801,159,EUR,41500.0,Motor Yacht,Rio ,"Used boat,Diesel",Used,1998.0,9.5,3.3,GRP,Italy ,21-30
2802,2802,159,EUR,285000.0,Trawler,Bavaria ,"Used boat,Diesel",Used,2018.0,12.29,4.2,GRP,Italy ,71-80
2803,2803,159,EUR,25500.0,Center console boat,Beneteau,"Used boat,Unleaded",Used,2007.0,7.2,2.52,PVC,France ,11-20
2804,2804,159,EUR,145800.0,Motor Yacht,Cranchi ,new boat on order,new,2020.0,9.85,2.98,PVC,France,61-70
2805,2805,159,CHF,21770.1,Sport Boat,Buster ,new boat from stock,new,,5.13,1.99,Aluminium,Switzerland ,11-20
2806,2806,159,DKK,43550.0,Cabin Boat,Marex ,Used boat,Used,1988.0,10.0,3.27,GRP,Denmark ,21-30
2807,2807,159,CHF,100007.82,Bowrider,Four Winns ,"new boat from stock,Unleaded",new,2019.0,7.19,2.55,GRP,Switzerland ,51-60
2808,2808,159,EUR,19900.0,Cabin Boat,Smartliner ,"Used boat,Unleaded",Used,2017.0,5.7,2.25,GRP,Germany ,0-10
2809,2809,159,EUR,96000.0,Flybridge,Prestige Yachts ,"Used boat,Diesel",Used,2002.0,10.83,3.84,PVC,France ,51-60
2810,2810,159,EUR,415000.0,Motor Yacht,Galeon ,Used boat,Used,2015.0,13.25,4.16,,Germany ,81-90
2811,2811,159,EUR,35000.0,"Passenger boat,Working Boat",,"Used boat,Diesel",Used,1987.0,11.5,3.0,Wood,Italy ,11-20
2812,2812,159,EUR,55000.0,"Center console boat,Sport Boat",White Shark ,"Used boat,Unleaded",Used,2008.0,8.99,2.96,GRP,Calanova Mallorca ,31-40
2813,2813,159,EUR,85000.0,Flybridge,Princess ,"Used boat,Diesel",Used,1996.0,11.98,3.83,GRP,Croatia (Hrvatska) ,41-50
2814,2814,159,EUR,165000.0,Center console boat,Gobbi ,"Used boat,Diesel",Used,2007.0,12.0,4.05,GRP,Spain,61-70
2815,2815,159,EUR,2890000.0,Motor Yacht,Princess ,"Used boat,Diesel",Used,2016.0,25.5,5.74,,Italy ,91-100
2816,2816,159,CHF,16691.4,Center console boat,DarekCo ,"new boat on order,Unleaded",new,2020.0,4.3,1.8,GRP,Switzerland ,0-10
2817,2817,159,EUR,499000.0,Flybridge,Galeon ,"new boat from stock,Diesel",new,2020.0,12.5,3.94,GRP,Spain ,81-90
2818,2818,159,EUR,12680.0,Fishing Boat,Gropp ,Display Model,Display,,5.5,1.65,Aluminium,Switzerland ,0-10
2819,2819,159,EUR,274999.0,Motor Yacht,Cobra Yachts ,"Display Model,Diesel",Display,2019.0,11.4,3.5,GRP,Poland ,71-80
2820,2820,159,EUR,29750.0,Cabin Boat,,Used boat,Used,1963.0,9.4,2.8,Steel,Netherlands ,11-20
2821,2821,159,EUR,79000.0,Motor Yacht,Statement Marine ,"new boat from stock,Diesel",new,,8.01,2.59,GRP,Netherlands ,41-50
2822,2822,159,EUR,166000.0,Flybridge,Sealine ,"Used boat,Diesel",Used,2007.0,11.74,3.78,GRP,Austria ,61-70
2823,2823,159,EUR,37500.0,Trawler,,Used boat,Used,1980.0,9.9,3.2,Steel,Netherlands ,21-30
2824,2824,159,EUR,475000.0,Trawler,Pedro ,"new boat from stock,Diesel",new,,12.95,4.4,Steel,Netherlands ,81-90
2825,2825,159,EUR,337900.0,Hardtop,Jeanneau ,"Used boat,Diesel",Used,2014.0,13.93,4.1,GRP,France ,81-90
2826,2826,158,EUR,60000.0,Flybridge,Bertram ,"Used boat,Diesel",Used,1974.0,10.73,4.39,GRP,Italy ,31-40
2827,2827,158,EUR,49900.0,Pilothouse,Jeanneau ,"Used boat,Unleaded",Used,2019.0,6.95,2.54,Plastic,Hungary ,21-30
2828,2828,158,CHF,33996.6,Deck Boat,Quicksilver (Brunswick Marine) ,"new boat from stock,Unleaded",new,2020.0,6.12,2.4,GRP,Switzerland ,11-20
2829,2829,158,EUR,24500.0,Classic,,"Used boat,Diesel",Used,1979.0,10.5,3.25,Steel,Netherlands ,11-20
2830,2830,158,EUR,2000000.0,Catamaran,Sunreef ,"Used boat,Diesel",Used,2013.0,21.34,9.3,,Turkey ,91-100
2831,2831,158,EUR,185000.0,Flybridge,Marine Projects ,"Used boat,Diesel",Used,1999.0,13.54,4.17,Plastic,Germany ,61-70
2832,2832,158,CHF,28611.0,Center console boat,Morningstar ,new boat from stock,new,2019.0,5.0,2.0,Aluminium,Switzerland ,11-20
2833,2833,158,EUR,198000.0,Flybridge,President ,Used boat,Used,1991.0,15.85,4.2,GRP,Netherlands ,61-70
2834,2834,158,EUR,56000.0,Motor Yacht,,Used boat,Used,2003.0,8.72,3.0,GRP,Italy ,31-40
2835,2835,158,EUR,105000.0,House Boat,,Used boat,Used,2020.0,12.0,3.7,,Netherlands ,51-60
2836,2836,158,EUR,13900.0,Pilothouse,Jeanneau ,"Used boat,Diesel",Used,2000.0,6.2,2.44,PVC,France,0-10
2837,2837,158,CHF,38808.0,Pilothouse,Ranieri International ,new boat from stock,new,,6.6,2.5,GRP,Switzerland ,21-30
2838,2838,158,EUR,75000.0,Pilothouse,Rhea ,"Used boat,Diesel",Used,2008.0,9.25,3.1,PVC,France ,41-50
2839,2839,158,EUR,150000.0,"Classic,Pontoon Boat",Hans A. Deerberg ,"Used boat,Diesel",Used,1984.0,9.25,2.25,Wood,Switzerland ,61-70
2840,2840,158,CHF,49490.1,Pilothouse,Selection Boats ,"new boat from stock,Unleaded",new,2019.0,6.48,2.5,GRP,Switzerland ,21-30
2841,2841,158,EUR,59500.0,Cabin Boat,Ijlstervlet ,"Used boat,Diesel",Used,1979.0,9.6,3.2,Steel,Zevenbergen,31-40
2842,2842,158,EUR,50000.0,Motor Yacht,Hilter ,"Used boat,Unleaded",Used,2012.0,8.4,2.5,GRP,Germany ,31-40
2843,2843,158,EUR,230000.0,Hardtop,Beneteau,"Used boat,Diesel",Used,2013.0,12.5,3.7,Plastic,Croatia (Hrvatska) ,71-80
2844,2844,158,EUR,34900.0,Sport Boat,Maxum ,"Used boat,Unleaded",Used,1998.0,9.0,3.0,GRP,Croatia (Hrvatska) ,11-20
2845,2845,158,EUR,79500.0,Flybridge,Faeton ,Used boat,Used,2006.0,10.4,3.5,GRP,Netherlands ,41-50
2846,2846,158,EUR,20800.0,Sport Boat,ZAR Formenti ,"Used boat,Unleaded",Used,2008.0,4.86,2.32,GRP,Germany ,0-10
2847,2847,158,EUR,750000.0,Motor Yacht,Canados ,"Used boat,Diesel",Used,2003.0,25.35,6.33,,Spain ,91-100
2848,2848,158,CHF,116409.15,Wakeboard/Wakesurf,TigÃ© ,"new boat from stock,Unleaded",new,2018.0,6.6,2.59,GRP,Switzerland ,51-60
2849,2849,158,EUR,79500.0,Trawler,,Used boat,Used,1980.0,11.9,3.65,Steel,Netherlands ,41-50
2850,2850,158,EUR,35000.0,Motor Yacht,Sea Ray ,Used boat,Used,1990.0,9.3,3.2,GRP,Germany ,11-20
2851,2851,158,EUR,250000.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2000.0,17.07,4.6,GRP,Italy ,71-80
2852,2852,158,EUR,29900.0,Sport Boat,Marinello ,new boat from stock,new,2020.0,5.65,2.35,GRP,Germany ,11-20
2853,2853,158,EUR,2700000.0,Flybridge,Azimut ,"Used boat,Diesel",Used,2013.0,23.95,6.45,GRP,Italy ,91-100
2854,2854,157,EUR,24170.0,Sport Boat,Yamarin ,new boat from stock,new,2020.0,5.73,2.2,,Germany ,11-20
2855,2855,157,Â£,458200.0,Motor Yacht,Sunseeker ,"Used boat,Diesel",Used,2011.0,15.54,4.3,GRP,Spain ,81-90
2856,2856,157,DKK,125450.0,Flybridge,Broom ,Used boat,Used,1988.0,12.7,4.0,GRP,Germany ,51-60
2857,2857,157,EUR,19900.0,Motor Yacht,Doerak Sneek ,"Used boat,Diesel",Used,1969.0,8.5,3.1,Steel,Belgium ,0-10
2858,2858,157,EUR,90000.0,Offshore Boat,,Used boat,Used,1995.0,11.58,2.36,GRP,Italy ,41-50
2859,2859,157,EUR,109000.0,Runabout,Frauscher ,"Used boat,Unleaded",Used,2006.0,7.5,2.25,GRP,Germany ,51-60
2860,2860,157,EUR,649000.0,Motor Yacht,Fairline ,Used boat,Used,2019.0,14.2,4.32,GRP,Finland ,91-100
2861,2861,157,CHF,21681.0,Fishing Boat,FÃ¼llemann ,new boat on order,new,,6.03,1.9,GRP,Switzerland ,11-20
2862,2862,157,EUR,110000.0,Motor Yacht,SACS ,"Used boat,Unleaded",Used,2006.0,9.99,3.8,,Spain ,51-60
2863,2863,157,EUR,599000.0,Hardtop,Princess ,"Used boat,Diesel",Used,2014.0,16.2,4.45,GRP,Germany ,91-100
2864,2864,157,EUR,60000.0,Motor Yacht,Bavaria ,"Used boat,Unleaded",Used,2009.0,8.5,2.99,,Italy ,31-40
2865,2865,157,EUR,375000.0,Motor Yacht,Nimbus ,"Used boat,Diesel",Used,2019.0,11.56,3.45,GRP,Germany ,81-90
2866,2866,157,EUR,129500.0,Pilothouse,Sarins ,"Used boat,Diesel",Used,2015.0,7.85,2.7,GRP,Germany ,51-60
2867,2867,157,EUR,77900.0,Motor Yacht,Dellapasqua ,"Used boat,Diesel",Used,1993.0,14.0,4.0,GRP,Croatia (Hrvatska) ,41-50
2868,2868,157,EUR,75000.0,Sport Boat,Cigarette ,Used boat,Used,,9.5,2.59,,Belgium ,41-50
2869,2869,157,EUR,12900.0,Trawler,Succes ,Used boat,Used,1980.0,9.0,2.5,Steel,Netherlands ,0-10
2870,2870,157,EUR,1094920.0,Flybridge,Galeon ,"new boat from stock,Diesel",new,2020.0,16.2,4.4,,France ,91-100
2871,2871,157,EUR,220000.0,Motor Yacht,,Used boat,Used,1991.0,23.0,5.8,GRP,Italy ,71-80
2872,2872,157,EUR,1990000.0,Motor Yacht,Pershing ,"Used boat,Diesel",Used,2015.0,20.8,5.0,GRP,Croatia (Hrvatska) ,91-100
2873,2873,157,EUR,29500.0,Sport Boat,Bayliner ,"Used boat,Unleaded",Used,2016.0,5.6,2.4,,France ,11-20
2874,2874,157,EUR,245000.0,Flybridge,Princess ,"Used boat,Diesel",Used,2007.0,13.05,4.13,GRP,Spain ,71-80
2875,2875,157,EUR,24400.0,Cabin Boat,Quicksilver ,"new boat from stock,Unleaded",new,,6.0,2.34,GRP,Germany ,11-20
2876,2876,157,EUR,4800000.0,Mega Yacht,Palmer Johnson ,Used boat,Used,2005.0,36.5,7.1,Aluminium,Netherlands,91-100
2877,2877,157,EUR,129000.0,Flybridge,Sealine ,"Used boat,Diesel",Used,2004.0,11.75,3.78,GRP,Croatia (Hrvatska) ,51-60
2878,2878,157,EUR,234800.0,Motor Yacht,Sessa ,"Used boat,Diesel",Used,2009.0,13.2,3.99,GRP,France ,71-80
2879,2879,157,EUR,145000.0,Motor Yacht,Bavaria ,"Used boat,Unleaded",Used,2011.0,11.66,3.59,GRP,Germany ,61-70
2880,2880,157,CHF,252913.32,Sport Boat,Windy ,"new boat from stock,Unleaded",new,2019.0,8.24,2.6,GRP,Switzerland ,71-80
